PartitionKey,LicenseData,SystemRAM,SystemCPU,RunAsAdmin,CreateSession,ProductName,ConversionCore,AppVersion,SnowScript,WorkloadName,StartConversion,ErrorLOC,TotalConvertedLOC,EndConversion,SqlLinesCount,BteqLinesCount,FLoadLinesCount,MLoadLinesCount,TPumpLinesCount,TPTLinesCount,TotalLinesCount,ElapsedTime,Coverage,ConvertedLinesPerSecond,IssuesCount,ConversionErrorsCount,WarningsCount,UnhandledExceptionsCount,UnhandledExceptionDescription,FilesNotGenerated,TotalFileCount,TotalSizeMB,SqlFileCount,SqlSizeMB,BteqFileCount,FLoadFileCount,MLoadFileCount,TPumpFileCount,TPTFileCount,BteqSizeMB,FLoadSizeMB,MLoadSizeMB,TPumpSizeMB,TPTSizeMB,OSVersion,CloseSession,OverallTotalParsingErrors,OverallLinesConversionRate,OverallObjectConversionRate,OverallNumberOfObjects,OverallNumberOfDatabasesContainingObjects,OverallOrphanErrorObjectsCount,OverallOrphanErrorObjectsLineCount,OverallFilesNotGenerated,OverallScriptFilesGenerated,OverallSqlFilesGenerated,"TypeNumber(X,*)",TypeDecimal,TypeNumeric,TypeInterval,TypePeriod,TypeBlob,TypeClob,TypeGeoSpatial,TypeXml/Json,DataValueBinaryDefaults,DataValueTimeDefaults,DataValueFloatDefault,DataValueIdentityColumns,DataValueUniqueDefinitions,DataValueSessionDefaults,FunctionsObjectConversionRate,FunctionsLinesConversionRate,FunctionsNumberOfFunctions,FunctionsLinesOfCode,FunctionsTotalParsingErrors,FunctionsTotalConversionErrors,FunctionsFunctionsInC,FunctionsFunctionsInCPP,FunctionsFunctionsInJAVA,FunctionsFunctionsInSQL,TablesObjectConversionRate,TablesLinesConversionRate,TablesNumberOfTables,TablesLinesOfCode,TablesTotalParsingErrors,TablesTotalConversionErrors,TablesUniquePrimaryIndex,TablesPrimaryKeys,TablesForeignKey,TablesInvalidColumnNames,TablesIdentifiersRequiringDoubleQuotes,TablesTemporalTables,TablesGlobalTemporaryTables,TablesQueueTables,TablesSetTables,TablesCheck,TablesFormats,TablesUniqueFormats,TablesPartitionBy,TablesUppercase,ViewsObjectConversionRate,ViewsLinesConversionRate,ViewsNumberOfViews,ViewsLinesOfCode,ViewsTotalParsingErrors,ViewsTotalConversionErrors,JoinIndexesObjectConversionRate,JoinIndexesLinesConversionRate,JoinIndexesNumberOfJoinIndexes,JoinIndexesLinesOfCode,JoinIndexesTotalParsingErrors,JoinIndexesTotalConversionErrors,ProceduresObjectConversionRate,ProceduresLinesConversionRate,ProceduresNumberOfProcedures,ProceduresLinesOfCode,ProceduresTotalParsingErrors,ProceduresTotalConversionErrors,ProceduresDynamicResultSets,ProceduresCursors,ProceduresDynamicSqlStatements,ProceduresActivityCountOccurrences,ProceduresTargetLanguage,MacrosObjectConversionRate,MacrosLinesConversionRate,MacrosNumberOfMacros,MacrosLinesOfCode,MacrosTotalParsingErrors,MacrosTotalConversionErrors,SqlObjectConversionRate,SqlLinesConversionRate,SqlNumberOfObjects,SqlTotalParsingErrors,SqlTotalConversionErrors,SqlUnrecognizedLinesOfCode,SqlUnrecognizedObjectsCount,BteqNumberOfObjects,BteqTotalParsingErrors,BteqTotalConversionErrors,BteqUnrecognizedLinesOfCode,BteqUnrecognizedObjectsCount,FloadNumberOfObjects,FloadTotalParsingErrors,FloadTotalConversionErrors,FloadUnrecognizedLinesOfCode,FloadUnrecognizedObjectsCount,MloadNumberOfObjects,MloadTotalParsingErrors,MloadTotalConversionErrors,MloadUnrecognizedLinesOfCode,MloadUnrecognizedObjectsCount,TPumpNumberOfObjects,TPumpTotalParsingErrors,TPumpTotalConversionErrors,TPumpUnrecognizedLinesOfCode,TPumpUnrecognizedObjectsCount,TPTNumberOfObjects,TPTTotalParsingErrors,TPTTotalConversionErrors,TPTUnrecognizedLinesOfCode,TPTUnrecognizedObjectsCount,ScriptFunctionsObjectConversionRate,ScriptFunctionsLinesConversionRate,ScriptFunctionsNumberOfFunctions,ScriptFunctionsLinesOfCode,ScriptFunctionsTotalParsingErrors,ScriptFunctionsTotalConversionErrors,ScriptFunctionsFunctionsInC,ScriptFunctionsFunctionsInCPP,ScriptFunctionsFunctionsInJAVA,ScriptFunctionsFunctionsInSQL,ScriptTablesObjectConversionRate,ScriptTablesLinesConversionRate,ScriptTablesNumberOfTables,ScriptTablesLinesOfCode,ScriptTablesTotalParsingErrors,ScriptTablesTotalConversionErrors,ScriptViewsObjectConversionRate,ScriptViewsLinesConversionRate,ScriptViewsNumberOfViews,ScriptViewsLinesOfCode,ScriptViewsTotalParsingErrors,ScriptViewsTotalConversionErrors,ScriptJoinIndexesObjectConversionRate,ScriptJoinIndexesLinesConversionRate,ScriptJoinIndexesNumberOfJoinIndexes,ScriptJoinIndexesLinesOfCode,ScriptJoinIndexesTotalParsingErrors,ScriptJoinIndexesTotalConversionErrors,ScriptProceduresObjectConversionRate,ScriptProceduresLinesConversionRate,ScriptProceduresNumberOfProcedures,ScriptProceduresLinesOfCode,ScriptProceduresTotalParsingErrors,ScriptProceduresTotalConversionErrors,ScriptProceduresDynamicResultSets,ScriptProceduresCursors,ScriptProceduresDynamicSqlStatements,ScriptProceduresActivityCountOccurrences,ScriptProceduresTargetLanguage,ScriptMacrosObjectConversionRate,ScriptMacrosLinesConversionRate,ScriptMacrosNumberOfMacros,ScriptMacrosLinesOfCode,ScriptMacrosTotalParsingErrors,ScriptMacrosTotalConversionErrors,ScriptObjectConversionRate,ScriptLinesConversionRate,ScriptNumberOfObjects,ScriptTotalParsingErrors,ScriptTotalConversionErrors,ScriptUnrecognizedLinesOfCode,ScriptUnrecognizedObjectsCount
775098e0-daae-4a69-8bdc-051a3b9567bc,a3372138-b87e-4a08-b929-3b48b24c63f1,Data not provided,Data not provided,Data not provided,2022/11/21 14:36:52 +00:00,Mobilize Snow Conversion Tool 11.0.109+master[6c5275c]-1297.718529,11.0.109,Not Provided,False,,2022/11/21 14:37:04 +00:00,0,61,2022/11/21 14:37:05 +00:00,41,0,0,0,0,0,41,00:00:05,95,8,0,0,0,0,,0,1,0MB,1,0MB,0,0,0,0,0,0MB,0MB,0MB,0MB,0MB,Unix 5.4.0.1091,2022/11/21 14:37:05 +00:00,0,95.12,100,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,1,4,0,0,0,0,0,0,0,0,100,100,2,22,0,0,0,0,0,0,Javascript,0,0,0,0,0,0,100,95.12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
